h1_window_id,nba_game_id,series_id,period,index_end_clock_seconds,home_score_differential_after_index,lag5_signed_net_points,home_control_indicator,away_control_indicator,future5_signed_net_points,h1_y10_model_eligible,future10_signed_net_points,future5_structural_failure_differential
H1W04092,0042500211,NYK-PHI,3,500,27,0,true,false,1,True,1,0
H1W04093,0042500211,NYK-PHI,3,479,25,5,true,false,3,True,3,0
H1W04094,0042500211,NYK-PHI,3,457,27,1,true,false,1,True,4,0
H1W04095,0042500211,NYK-PHI,3,438,27,3,true,false,4,True,1,0
H1W04096,0042500211,NYK-PHI,3,427,30,0,true,false,-2,True,-2,0
H1W04097,0042500211,NYK-PHI,3,417,28,5,true,false,0,True,0,0
H1W04098,0042500211,NYK-PHI,3,402,28,1,true,false,0,True,0,1
H1W04099,0042500211,NYK-PHI,3,389,28,3,true,false,3,True,0,1
H1W04100,0042500211,NYK-PHI,3,382,31,1,true,false,-3,True,-3,1
H1W04101,0042500211,NYK-PHI,3,363,28,4,true,false,0,True,-3,1
H1W04102,0042500211,NYK-PHI,3,346,28,-2,true,false,0,True,-3,1
H1W04103,0042500211,NYK-PHI,3,344,28,0,true,false,0,True,-3,0
H1W04104,0042500211,NYK-PHI,3,328,31,0,true,false,-3,True,-4,1
H1W04105,0042500211,NYK-PHI,3,310,28,3,true,false,0,True,-1,0
H1W04106,0042500211,NYK-PHI,3,286,28,-3,true,false,-3,True,1,0
H1W04107,0042500211,NYK-PHI,3,275,28,0,true,false,-3,True,-1,-1
H1W04108,0042500211,NYK-PHI,3,253,28,0,true,false,-3,True,1,-1
H1W04109,0042500211,NYK-PHI,3,248,28,0,true,false,-1,True,1,-2
H1W04110,0042500211,NYK-PHI,3,232,28,-3,true,false,-1,True,3,-1
H1W04111,0042500211,NYK-PHI,3,202,25,0,false,true,4,True,6,-1
H1W04112,0042500211,NYK-PHI,3,180,25,-3,false,true,2,True,8,0
H1W04113,0042500211,NYK-PHI,3,166,25,-3,false,true,4,True,6,0
H1W04114,0042500211,NYK-PHI,3,160,27,-3,false,true,2,True,7,1
H1W04115,0042500211,NYK-PHI,3,136,27,-1,false,true,4,True,4,1
H1W04116,0042500211,NYK-PHI,3,125,29,-1,false,true,2,False,,1
H1W04117,0042500211,NYK-PHI,3,113,27,4,false,true,6,False,,1
H1W04118,0042500211,NYK-PHI,3,98,29,2,false,true,2,False,,1
H1W04119,0042500211,NYK-PHI,3,85,29,4,false,true,5,False,,0
H1W04120,0042500211,NYK-PHI,3,67,31,2,false,true,0,False,,0
H1W04121,0042500211,NYK-PHI,4,604,31,0,true,false,1,True,-1,0
H1W04122,0042500211,NYK-PHI,4,599,34,0,true,false,-2,True,-4,0
H1W04123,0042500211,NYK-PHI,4,580,32,3,true,false,0,True,-4,0
H1W04124,0042500211,NYK-PHI,4,567,32,1,true,false,0,True,-2,0
H1W04125,0042500211,NYK-PHI,4,562,29,1,true,false,3,True,1,-1
H1W04126,0042500211,NYK-PHI,4,537,32,-2,true,false,-2,True,0,-1
H1W04127,0042500211,NYK-PHI,4,509,32,1,true,false,-2,True,0,-1
H1W04128,0042500211,NYK-PHI,4,494,32,-2,true,false,-4,True,0,-1
H1W04129,0042500211,NYK-PHI,4,480,32,0,true,false,-2,True,-1,-1
H1W04130,0042500211,NYK-PHI,4,475,32,0,true,false,-2,True,-1,1
H1W04131,0042500211,NYK-PHI,4,467,30,3,false,true,2,True,1,1
H1W04132,0042500211,NYK-PHI,4,452,30,-2,false,true,2,False,,2
H1W04133,0042500211,NYK-PHI,4,438,28,-2,false,true,4,False,,2
H1W04134,0042500211,NYK-PHI,4,426,30,-4,false,true,1,False,,2
H1W04135,0042500211,NYK-PHI,4,416,30,-2,false,true,1,False,,0
H1W04136,0042500211,NYK-PHI,4,406,32,-2,false,true,-1,False,,0
H1W04137,0042500212,NYK-PHI,1,612,-2,1,false,false,3,True,-3,1
H1W04138,0042500212,NYK-PHI,1,590,-2,-2,false,false,3,True,-3,3
H1W04139,0042500212,NYK-PHI,1,539,1,3,true,false,-3,True,-8,1
H1W04140,0042500212,NYK-PHI,1,523,1,0,true,false,-6,True,-6,1
H1W04141,0042500212,NYK-PHI,1,410,-3,0,true,false,2,True,2,0
H1W04142,0042500212,NYK-PHI,1,393,-3,4,true,false,4,True,-1,0
H1W04143,0042500212,NYK-PHI,1,389,-1,4,true,false,2,True,-1,0
H1W04144,0042500212,NYK-PHI,1,363,-3,6,true,false,4,True,-2,0
H1W04145,0042500212,NYK-PHI,1,354,-1,2,true,false,0,True,-2,0
H1W04146,0042500212,NYK-PHI,1,337,-1,4,true,false,0,True,-2,0
H1W04147,0042500212,NYK-PHI,1,327,1,2,true,false,-5,True,-4,0
H1W04148,0042500212,NYK-PHI,1,288,1,4,true,false,-3,True,-5,0
H1W04149,0042500212,NYK-PHI,1,278,1,2,true,false,-6,True,-3,0
H1W04150,0042500212,NYK-PHI,1,269,-1,4,true,false,-2,True,-2,0
H1W04151,0042500212,NYK-PHI,1,252,-1,0,true,false,-2,True,1,0
H1W04152,0042500212,NYK-PHI,1,238,-4,0,false,true,1,True,4,-1
H1W04153,0042500212,NYK-PHI,1,219,-2,-5,false,true,-2,True,4,-1
H1W04154,0042500212,NYK-PHI,1,205,-5,-3,false,true,3,True,6,-1
H1W04155,0042500212,NYK-PHI,1,185,-3,-6,false,true,0,True,4,-1
H1W04156,0042500212,NYK-PHI,1,167,-3,-2,false,true,3,True,2,-1
H1W04157,0042500212,NYK-PHI,1,83,2,3,true,false,-4,False,,0
H1W04158,0042500212,NYK-PHI,1,70,1,6,true,false,-3,False,,0
H1W04159,0042500212,NYK-PHI,2,620,-5,0,false,true,4,True,1,0
H1W04160,0042500212,NYK-PHI,2,608,-3,-3,false,true,0,True,-1,0
H1W04161,0042500212,NYK-PHI,2,599,-6,1,false,true,3,True,2,-1
H1W04162,0042500212,NYK-PHI,2,584,-4,-2,false,true,-1,True,0,-1
H1W04163,0042500212,NYK-PHI,2,568,-4,0,false,true,1,True,-2,-1
H1W04164,0042500212,NYK-PHI,2,563,-1,0,true,false,-3,True,-3,-1
H1W04165,0042500212,NYK-PHI,2,547,-3,4,true,false,-1,True,-3,-1
H1W04166,0042500212,NYK-PHI,2,532,-3,0,true,false,-1,True,-1,0
H1W04167,0042500212,NYK-PHI,2,514,-5,3,true,false,1,True,1,-1
H1W04168,0042500212,NYK-PHI,2,495,-3,-1,true,false,-3,True,-1,-1
H1W04169,0042500212,NYK-PHI,2,467,-4,1,false,true,0,True,-2,-1
H1W04170,0042500212,NYK-PHI,2,437,-4,-3,false,true,-2,True,0,-1
H1W04171,0042500212,NYK-PHI,2,428,-4,-1,false,true,0,True,0,-1
H1W04172,0042500212,NYK-PHI,2,287,-4,0,false,false,2,True,2,0
H1W04173,0042500212,NYK-PHI,2,287,-6,0,false,false,6,True,4,0
H1W04174,0042500212,NYK-PHI,2,213,0,2,true,false,-2,True,4,0
H1W04175,0042500212,NYK-PHI,2,186,-3,6,true,false,2,True,4,0
H1W04176,0042500212,NYK-PHI,2,175,-3,2,true,false,2,True,4,0
H1W04177,0042500212,NYK-PHI,2,157,-3,2,true,false,4,True,1,0
H1W04178,0042500212,NYK-PHI,2,139,-3,0,true,false,4,True,2,0
H1W04179,0042500212,NYK-PHI,2,112,-3,0,true,false,6,True,2,0
H1W04180,0042500212,NYK-PHI,2,42,3,4,true,false,-4,False,,0
H1W04181,0042500212,NYK-PHI,3,421,-1,-2,false,false,1,True,2,1
H1W04182,0042500212,NYK-PHI,3,407,-4,3,false,false,4,True,5,1
H1W04183,0042500212,NYK-PHI,3,391,-2,-3,false,false,2,True,3,1
H1W04184,0042500212,NYK-PHI,3,376,-2,1,false,false,3,True,3,0
H1W04185,0042500212,NYK-PHI,3,363,0,-1,false,false,-1,True,3,0
H1W04186,0042500212,NYK-PHI,3,293,1,2,true,false,0,True,-1,1
H1W04187,0042500212,NYK-PHI,3,271,-1,3,true,false,4,True,1,1
H1W04188,0042500212,NYK-PHI,3,264,1,-1,true,false,0,True,2,1
H1W04189,0042500212,NYK-PHI,3,241,1,1,true,false,0,True,0,0
H1W04190,0042500212,NYK-PHI,3,226,1,1,true,false,-3,True,0,1
H1W04191,0042500212,NYK-PHI,3,77,3,-3,true,false,-4,False,,-1
H1W04192,0042500212,NYK-PHI,4,614,-3,-2,false,true,3,True,5,-1
H1W04193,0042500212,NYK-PHI,4,609,-3,-2,false,true,1,True,5,0
H1W04194,0042500212,NYK-PHI,4,598,-3,-2,false,true,3,True,3,0
H1W04195,0042500212,NYK-PHI,4,589,0,-2,false,true,0,True,0,0
H1W04196,0042500212,NYK-PHI,4,558,0,3,false,true,2,True,-3,0
H1W04197,0042500212,NYK-PHI,4,534,0,3,false,true,2,True,0,0
H1W04198,0042500212,NYK-PHI,4,523,-2,3,false,true,4,True,2,-1
H1W04199,0042500212,NYK-PHI,4,510,0,1,false,true,0,True,0,-1
H1W04200,0042500212,NYK-PHI,4,485,0,3,false,true,0,True,0,-1
H1W04201,0042500212,NYK-PHI,4,477,2,0,false,true,-5,True,0,-1
H1W04202,0042500212,NYK-PHI,4,453,2,2,false,true,-2,True,0,-1
H1W04203,0042500212,NYK-PHI,4,176,6,2,true,false,-1,True,0,1
H1W04204,0042500212,NYK-PHI,4,159,6,4,true,false,1,True,0,0
H1W04205,0042500212,NYK-PHI,4,141,6,4,true,false,-1,False,,1
H1W04206,0042500212,NYK-PHI,4,128,6,4,true,false,-1,False,,0
H1W04207,0042500212,NYK-PHI,4,109,6,2,true,false,-1,False,,0
H1W04208,0042500212,NYK-PHI,4,91,5,2,true,false,1,False,,0
H1W04209,0042500212,NYK-PHI,4,66,7,-1,true,false,-1,False,,0
H1W04210,0042500213,NYK-PHI,1,649,7,7,true,false,0,True,-4,0
H1W04211,0042500213,NYK-PHI,1,643,7,5,true,false,0,True,-2,0
H1W04212,0042500213,NYK-PHI,1,627,7,5,true,false,0,True,-4,-1
H1W04213,0042500213,NYK-PHI,1,613,9,2,true,false,-4,True,-4,-1
H1W04214,0042500213,NYK-PHI,1,603,7,4,true,false,-2,True,-2,-1
H1W04215,0042500213,NYK-PHI,1,575,7,0,true,false,-4,True,0,-1
H1W04216,0042500213,NYK-PHI,1,552,7,0,true,false,-2,True,0,-1
H1W04217,0042500213,NYK-PHI,1,547,7,0,true,false,-4,True,2,0
H1W04218,0042500213,NYK-PHI,1,536,5,0,true,false,0,True,4,0
H1W04219,0042500213,NYK-PHI,1,518,5,-4,true,false,0,True,7,1
H1W04220,0042500213,NYK-PHI,1,445,7,0,true,false,3,True,4,1
H1W04221,0042500213,NYK-PHI,1,426,7,4,true,false,3,True,1,0
H1W04222,0042500213,NYK-PHI,1,413,9,2,true,false,1,True,1,1
H1W04223,0042500213,NYK-PHI,1,401,9,6,true,false,1,True,-2,0
H1W04224,0042500213,NYK-PHI,1,387,12,4,true,false,-4,True,-3,0
H1W04225,0042500213,NYK-PHI,1,357,10,7,true,false,1,True,-1,0
H1W04226,0042500213,NYK-PHI,1,342,10,3,true,false,-2,True,-1,1
H1W04227,0042500213,NYK-PHI,1,328,10,3,true,false,0,True,-3,0
H1W04228,0042500213,NYK-PHI,1,309,10,1,true,false,-3,True,-3,0
H1W04229,0042500213,NYK-PHI,1,305,8,1,true,false,1,True,-1,0
H1W04230,0042500213,NYK-PHI,1,284,11,-4,true,false,-2,True,-2,1
H1W04231,0042500213,NYK-PHI,1,267,8,1,true,false,1,True,-1,1
H1W04232,0042500213,NYK-PHI,1,256,10,-2,true,false,-3,True,-3,1
H1W04233,0042500213,NYK-PHI,1,243,7,0,true,false,0,True,-3,1
H1W04234,0042500213,NYK-PHI,1,219,9,-3,true,false,-2,True,-3,2
H1W04235,0042500213,NYK-PHI,1,196,9,1,true,false,0,True,-3,1
H1W04236,0042500213,NYK-PHI,1,174,9,-2,true,false,-2,True,-3,1
H1W04237,0042500213,NYK-PHI,1,153,7,1,true,false,0,True,-3,1
H1W04238,0042500213,NYK-PHI,1,137,7,-3,true,false,-3,True,-3,1
H1W04239,0042500213,NYK-PHI,2,601,2,-2,false,false,-2,True,-6,0
H1W04240,0042500213,NYK-PHI,2,597,0,0,false,false,0,True,-5,0
H1W04241,0042500213,NYK-PHI,2,572,0,-4,false,false,-3,True,-3,0
H1W04242,0042500213,NYK-PHI,2,558,0,-2,false,false,-3,True,-6,0
H1W04243,0042500213,NYK-PHI,2,556,2,-2,false,false,-7,True,-8,0
H1W04244,0042500213,NYK-PHI,2,500,-3,0,false,true,0,True,-3,0
H1W04245,0042500213,NYK-PHI,2,464,-3,-3,false,true,-3,True,-3,0
H1W04246,0042500213,NYK-PHI,2,441,-5,-3,false,true,-1,True,-4,0
H1W04247,0042500213,NYK-PHI,2,429,-4,-7,false,true,-2,True,-3,0
H1W04248,0042500213,NYK-PHI,2,413,-5,-4,false,true,1,True,-5,0
H1W04249,0042500213,NYK-PHI,2,400,-3,-5,false,true,-3,True,-7,0
H1W04250,0042500213,NYK-PHI,2,371,-6,0,false,true,0,True,-6,-1
H1W04251,0042500213,NYK-PHI,2,346,-6,-3,false,true,-3,True,-6,-1
H1W04252,0042500213,NYK-PHI,2,334,-6,-1,false,true,-1,True,-6,-1
H1W04253,0042500213,NYK-PHI,2,327,-4,-2,true,false,-6,True,-6,-1
H1W04254,0042500213,NYK-PHI,2,301,-6,1,true,false,-4,True,-4,-1
H1W04255,0042500213,NYK-PHI,2,285,-6,-3,true,false,-6,True,-3,0
H1W04256,0042500213,NYK-PHI,2,281,-9,0,false,true,-3,True,-2,-1
H1W04257,0042500213,NYK-PHI,2,270,-7,-3,false,true,-5,True,-2,0
H1W04258,0042500213,NYK-PHI,2,252,-10,-1,false,true,0,True,1,0
H1W04259,0042500213,NYK-PHI,2,236,-10,-6,false,true,0,True,1,0
H1W04260,0042500213,NYK-PHI,2,218,-12,-4,false,true,3,True,1,0
H1W04261,0042500213,NYK-PHI,2,207,-12,-6,false,true,1,True,1,1
H1W04262,0042500213,NYK-PHI,2,206,-12,-3,false,true,3,True,1,0
H1W04263,0042500213,NYK-PHI,2,200,-10,-5,false,true,1,True,1,0
H1W04264,0042500213,NYK-PHI,2,183,-10,0,false,true,1,True,-1,-1
H1W04265,0042500213,NYK-PHI,2,177,-9,0,false,true,-2,True,1,-1
H1W04266,0042500213,NYK-PHI,2,153,-11,3,false,true,0,False,,-2
H1W04267,0042500213,NYK-PHI,2,134,-9,1,false,true,-2,False,,-2
H1W04268,0042500213,NYK-PHI,2,112,-9,3,false,false,0,False,,-2
H1W04269,0042500213,NYK-PHI,3,441,-7,2,false,false,0,True,1,0
H1W04270,0042500213,NYK-PHI,3,431,-9,4,false,false,4,True,3,0
H1W04271,0042500213,NYK-PHI,3,415,-7,0,false,false,0,True,3,0
H1W04272,0042500213,NYK-PHI,3,400,-7,2,false,false,0,True,3,0
H1W04273,0042500213,NYK-PHI,3,379,-5,0,false,false,-4,True,1,0
H1W04274,0042500213,NYK-PHI,3,360,-7,2,false,false,1,True,2,0
H1W04275,0042500213,NYK-PHI,3,345,-5,0,false,false,-1,True,0,1
H1W04276,0042500213,NYK-PHI,3,329,-7,4,false,false,3,True,2,1
H1W04277,0042500213,NYK-PHI,3,309,-7,0,false,false,3,True,4,1
H1W04278,0042500213,NYK-PHI,3,295,-9,0,false,false,5,True,5,0
H1W04279,0042500213,NYK-PHI,3,187,-5,1,false,true,1,True,-1,0
H1W04280,0042500213,NYK-PHI,3,177,-3,-1,false,true,-1,True,-3,0
H1W04281,0042500213,NYK-PHI,3,173,-4,1,false,true,0,True,-5,0
H1W04282,0042500213,NYK-PHI,3,148,-2,0,false,true,-2,True,-7,0
H1W04283,0042500213,NYK-PHI,3,143,-4,3,false,true,0,False,,0
H1W04284,0042500213,NYK-PHI,3,127,-4,1,false,true,-2,False,,0
H1W04285,0042500213,NYK-PHI,3,111,-4,1,false,true,-2,False,,0
H1W04286,0042500213,NYK-PHI,3,95,-4,-1,false,true,-5,False,,0
H1W04287,0042500213,NYK-PHI,3,77,-4,0,false,true,-5,False,,0
H1W04288,0042500213,NYK-PHI,4,607,-9,0,false,true,5,True,1,0
H1W04289,0042500213,NYK-PHI,4,598,-7,0,false,true,1,True,1,0
H1W04290,0042500213,NYK-PHI,4,570,-7,4,true,false,1,True,-2,0
H1W04291,0042500213,NYK-PHI,4,557,-7,1,true,false,-1,True,-2,0
H1W04292,0042500213,NYK-PHI,4,541,-7,2,true,false,-1,True,-4,0
H1W04293,0042500213,NYK-PHI,4,534,-4,2,true,false,-4,True,-7,1
H1W04294,0042500213,NYK-PHI,4,519,-6,5,true,false,0,True,-7,1
H1W04295,0042500213,NYK-PHI,4,497,-6,1,true,false,-3,True,-7,1
H1W04296,0042500213,NYK-PHI,4,484,-8,1,true,false,-1,True,-5,1
H1W04297,0042500213,NYK-PHI,4,461,-8,-1,true,false,-3,True,-5,1
H1W04298,0042500213,NYK-PHI,4,451,-8,-1,true,false,-3,True,-7,-1
H1W04299,0042500213,NYK-PHI,4,447,-6,-4,true,false,-7,True,-6,-1
H1W04300,0042500213,NYK-PHI,4,423,-9,0,true,false,-4,True,-5,-2
H1W04301,0042500213,NYK-PHI,4,393,-9,-3,true,false,-4,True,-5,-2
H1W04302,0042500213,NYK-PHI,4,392,-11,-1,false,true,-2,True,-5,-2
H1W04303,0042500213,NYK-PHI,4,360,-11,-3,false,true,-4,True,-5,-1
H1W04304,0042500213,NYK-PHI,4,354,-13,-3,false,true,1,True,-3,-1
H1W04305,0042500213,NYK-PHI,4,340,-13,-7,false,true,-1,True,-1,0
H1W04306,0042500213,NYK-PHI,4,323,-13,-4,false,true,-1,True,-1,0
H1W04307,0042500213,NYK-PHI,4,308,-13,-4,false,true,-3,True,-1,0
H1W04308,0042500213,NYK-PHI,4,288,-15,-2,false,true,-1,True,-1,0
H1W04309,0042500213,NYK-PHI,4,260,-12,-4,false,true,-4,True,-3,0
H1W04310,0042500213,NYK-PHI,4,242,-14,1,false,true,0,True,-1,0
H1W04311,0042500213,NYK-PHI,4,230,-14,-1,false,true,0,True,1,0
H1W04312,0042500213,NYK-PHI,4,226,-16,-1,false,true,2,True,2,0
H1W04313,0042500213,NYK-PHI,4,211,-16,-3,false,true,0,True,2,0
H1W04314,0042500213,NYK-PHI,4,195,-16,-1,false,true,1,True,2,0
H1W04315,0042500213,NYK-PHI,4,186,-14,-4,false,true,-1,True,0,1
H1W04316,0042500213,NYK-PHI,4,155,-14,0,false,true,1,True,0,1
H1W04317,0042500213,NYK-PHI,4,142,-14,0,false,true,0,True,0,1
H1W04318,0042500213,NYK-PHI,4,125,-16,2,false,true,2,False,,1
H1W04319,0042500213,NYK-PHI,4,119,-15,0,false,true,1,False,,1
H1W04320,0042500213,NYK-PHI,4,102,-15,1,false,true,1,False,,0
H1W04321,0042500214,NYK-PHI,1,594,-3,-3,false,true,-1,True,-5,0
H1W04322,0042500214,NYK-PHI,1,587,-1,-5,false,true,-3,True,-7,0
H1W04323,0042500214,NYK-PHI,1,569,-4,-1,false,true,0,True,-7,0
H1W04324,0042500214,NYK-PHI,1,550,-4,-4,false,true,-3,True,-7,0
H1W04325,0042500214,NYK-PHI,1,544,-4,-1,false,true,-1,True,-10,0
H1W04326,0042500214,NYK-PHI,1,530,-4,-1,false,true,-4,True,-8,0
H1W04327,0042500214,NYK-PHI,1,516,-4,-1,false,false,-4,True,-10,-1
H1W04328,0042500214,NYK-PHI,1,505,-4,-3,false,false,-7,True,-7,-1
H1W04329,0042500214,NYK-PHI,1,456,-8,-4,false,true,-6,True,-6,0
H1W04330,0042500214,NYK-PHI,1,451,-11,-4,false,true,0,True,-3,0
H1W04331,0042500214,NYK-PHI,1,427,-11,-7,false,true,-3,True,0,0
H1W04332,0042500214,NYK-PHI,1,419,-14,-4,false,true,2,True,0,0
H1W04333,0042500214,NYK-PHI,1,406,-12,-9,false,true,-2,True,0,0
H1W04334,0042500214,NYK-PHI,1,393,-14,-4,false,true,0,True,0,0
H1W04335,0042500214,NYK-PHI,1,377,-11,-6,false,true,-3,True,-3,1
H1W04336,0042500214,NYK-PHI,1,366,-14,0,false,true,3,True,-3,1
H1W04337,0042500214,NYK-PHI,1,348,-12,-3,false,true,-2,True,-3,1
H1W04338,0042500214,NYK-PHI,1,327,-14,2,false,true,2,True,-3,1
H1W04339,0042500214,NYK-PHI,1,306,-14,-2,false,true,0,True,0,1
H1W04340,0042500214,NYK-PHI,1,285,-14,0,false,true,0,True,-3,0
H1W04341,0042500214,NYK-PHI,1,267,-11,-3,false,true,-6,True,-6,0
H1W04342,0042500214,NYK-PHI,1,185,-14,0,false,true,-3,True,-5,0
H1W04343,0042500214,NYK-PHI,1,169,-17,0,false,true,0,True,-2,0
H1W04344,0042500214,NYK-PHI,1,156,-15,-6,false,true,-5,False,,0
H1W04345,0042500214,NYK-PHI,1,126,-17,-1,false,true,-2,False,,0
H1W04346,0042500214,NYK-PHI,1,106,-14,-5,false,true,-5,False,,0
H1W04347,0042500214,NYK-PHI,1,79,-17,0,false,true,-2,False,,-1
H1W04348,0042500214,NYK-PHI,1,58,-17,-3,false,true,-2,False,,-1
H1W04349,0042500214,NYK-PHI,2,648,-17,2,false,false,-6,True,-7,-1
H1W04350,0042500214,NYK-PHI,2,612,-23,-1,false,true,2,True,-2,0
H1W04351,0042500214,NYK-PHI,2,592,-21,-6,false,true,-3,True,-2,0
H1W04352,0042500214,NYK-PHI,2,574,-23,-4,false,true,-1,True,0,-1
H1W04353,0042500214,NYK-PHI,2,563,-21,-6,false,true,-6,True,0,-1
H1W04354,0042500214,NYK-PHI,2,542,-21,-1,false,true,-4,True,-2,-1
H1W04355,0042500214,NYK-PHI,2,319,-25,0,false,true,5,True,1,1
H1W04356,0042500214,NYK-PHI,2,297,-23,-4,false,true,0,True,-1,1
H1W04357,0042500214,NYK-PHI,2,266,-23,0,false,true,2,True,-1,1
H1W04358,0042500214,NYK-PHI,2,260,-20,0,false,true,-4,True,-1,1
H1W04359,0042500214,NYK-PHI,2,239,-20,3,true,false,-2,True,-3,0
H1W04360,0042500214,NYK-PHI,2,224,-20,3,true,false,-4,True,-1,0
H1W04361,0042500214,NYK-PHI,2,206,-23,5,true,false,-1,True,0,0
H1W04362,0042500214,NYK-PHI,2,191,-21,0,true,false,-3,True,-2,0
H1W04363,0042500214,NYK-PHI,2,180,-24,2,true,false,3,True,-2,0
H1W04364,0042500214,NYK-PHI,2,173,-22,-4,true,false,-1,True,-2,0
H1W04365,0042500214,NYK-PHI,2,167,-24,-2,true,false,3,True,-3,0
H1W04366,0042500214,NYK-PHI,2,152,-24,-4,true,false,1,True,0,0
H1W04367,0042500214,NYK-PHI,2,120,-24,-1,true,false,1,False,,-1
H1W04368,0042500214,NYK-PHI,2,111,-21,-3,false,false,-5,False,,-1
H1W04369,0042500214,NYK-PHI,3,617,-24,-1,false,false,-3,True,0,0
H1W04370,0042500214,NYK-PHI,3,591,-24,2,false,false,-1,True,-2,0
H1W04371,0042500214,NYK-PHI,3,582,-24,-1,false,false,-3,True,-2,0
H1W04372,0042500214,NYK-PHI,3,569,-26,1,false,false,-1,True,-3,0
H1W04373,0042500214,NYK-PHI,3,555,-24,-3,false,false,-3,True,-5,0
H1W04374,0042500214,NYK-PHI,3,542,-27,1,false,false,3,True,-2,0
H1W04375,0042500214,NYK-PHI,3,523,-25,-3,false,false,-1,True,-1,0
H1W04376,0042500214,NYK-PHI,3,511,-27,-1,false,false,1,True,-2,-1
H1W04377,0042500214,NYK-PHI,3,491,-27,-3,false,false,-2,True,0,-1
H1W04378,0042500214,NYK-PHI,3,479,-27,-1,false,false,-2,True,-3,-1
H1W04379,0042500214,NYK-PHI,3,472,-24,-3,false,false,-5,True,-6,-1
H1W04380,0042500214,NYK-PHI,3,439,-29,1,false,true,2,True,-1,0
H1W04381,0042500214,NYK-PHI,3,422,-29,-2,false,true,-1,True,-1,0
H1W04382,0042500214,NYK-PHI,3,413,-29,-2,false,true,-1,True,-3,0
H1W04383,0042500214,NYK-PHI,3,404,-26,-5,false,true,-4,True,-6,1
H1W04384,0042500214,NYK-PHI,3,391,-29,0,false,true,-1,True,-5,1
H1W04385,0042500214,NYK-PHI,3,367,-27,-3,false,true,-3,True,-7,2
H1W04386,0042500214,NYK-PHI,3,345,-30,2,false,true,0,True,-5,1
H1W04387,0042500214,NYK-PHI,3,317,-30,-1,false,true,-2,True,-5,1
H1W04388,0042500214,NYK-PHI,3,300,-30,-1,false,true,-2,True,-5,0
H1W04389,0042500214,NYK-PHI,3,277,-30,-4,false,true,-4,True,-5,0
H1W04390,0042500214,NYK-PHI,3,124,-35,-3,false,true,-3,False,,0
H1W04391,0042500214,NYK-PHI,3,121,-37,-1,false,true,1,False,,0
H1W04392,0042500214,NYK-PHI,3,112,-35,-3,false,true,-3,False,,0
H1W04393,0042500214,NYK-PHI,3,91,-38,0,false,true,2,False,,0
H1W04394,0042500214,NYK-PHI,3,76,-36,-3,false,true,-2,False,,0
H1W04395,0042500214,NYK-PHI,4,613,-40,-2,false,true,-3,True,-1,0
H1W04396,0042500214,NYK-PHI,4,594,-40,-2,false,true,0,True,-3,0
H1W04397,0042500214,NYK-PHI,4,586,-40,-2,false,true,-2,True,-1,0
H1W04398,0042500214,NYK-PHI,4,583,-43,0,false,true,2,True,0,0
H1W04399,0042500214,NYK-PHI,4,567,-43,-3,false,true,2,True,2,0
H1W04400,0042500214,NYK-PHI,4,554,-43,-3,false,true,2,True,2,0
H1W04401,0042500214,NYK-PHI,4,535,-40,-3,false,true,-3,True,-1,0
H1W04402,0042500214,NYK-PHI,4,523,-42,0,false,true,1,True,1,0
H1W04403,0042500214,NYK-PHI,4,513,-41,-2,true,false,-2,True,2,0
H1W04404,0042500214,NYK-PHI,4,495,-41,2,true,false,0,False,,0
H1W04405,0042500214,NYK-PHI,4,485,-41,2,true,false,0,False,,0
H1W04406,0042500214,NYK-PHI,4,472,-43,2,true,false,2,False,,0
H1W04407,0042500214,NYK-PHI,4,455,-41,-3,true,false,0,False,,0
H1W04408,0042500214,NYK-PHI,4,439,-43,1,true,false,4,False,,0
H1W04409,0042500221,OKC-LAL,1,497,1,0,true,false,-1,True,-2,0
H1W04410,0042500221,OKC-LAL,1,472,-2,5,true,false,2,True,1,-1
H1W04411,0042500221,OKC-LAL,1,340,-2,0,false,true,1,True,1,1
H1W04412,0042500221,OKC-LAL,1,330,-1,-4,false,true,0,True,0,1
H1W04413,0042500221,OKC-LAL,1,318,-1,-1,false,true,0,True,0,0
H1W04414,0042500221,OKC-LAL,1,308,-1,-1,false,true,-2,True,0,1
H1W04415,0042500221,OKC-LAL,1,304,-1,-1,true,false,0,True,0,0
H1W04416,0042500221,OKC-LAL,1,288,-1,-1,true,false,0,True,0,0
H1W04417,0042500221,OKC-LAL,1,277,-1,1,true,false,0,True,-2,0
H1W04418,0042500221,OKC-LAL,1,267,-1,0,true,false,0,True,1,0
H1W04419,0042500221,OKC-LAL,1,265,-3,0,true,false,2,True,1,-1
H1W04420,0042500221,OKC-LAL,1,254,-1,-2,true,false,0,True,1,0
H1W04421,0042500221,OKC-LAL,1,231,-1,0,true,false,0,True,1,0
H1W04422,0042500221,OKC-LAL,1,217,-1,0,true,false,-2,True,3,0
H1W04423,0042500221,OKC-LAL,1,189,-1,0,true,false,1,True,3,0
H1W04424,0042500221,OKC-LAL,1,183,-1,0,true,false,-1,True,3,1
H1W04425,0042500221,OKC-LAL,1,178,-1,2,true,false,1,True,1,0
H1W04426,0042500221,OKC-LAL,1,168,-1,0,true,false,1,True,4,0
H1W04427,0042500221,OKC-LAL,1,157,-3,0,false,true,5,True,6,0
H1W04428,0042500221,OKC-LAL,1,138,0,-2,false,true,2,True,5,1
